# file...... output/LOAD54_data.csv
# date...... Fri May  6 19:23:13 2022
# user...... void
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,LOAD54:base_power_A, Bus900:measured_power.real, Bus900:measured_power.imag, inv_54_sol:VA_Out.real, inv_54_batt:VA_Out.real, Bus900:measured_voltage_A.real, Bus900:measured_voltage_A.imag, Bus900:measured_current_A.real, Bus900:measured_current_A.imag
2019-04-21 06:59:00 GMT,+4070.89,+2787.64,+2442.53,+0,+469.069,+207.93,-112.771,+6.59866,-15.3257
2019-04-21 07:00:00 GMT,+4091.36,+2804.02,+2454.82,+0,+469.069,+207.87,-112.998,+6.61835,-15.4071
2019-04-21 07:01:00 GMT,+4091.36,+2804.02,+2454.82,+0,+469.069,+207.87,-112.998,+6.61835,-15.4071
2019-04-21 07:02:00 GMT,+4091.36,+2780.02,+2454.82,+24.0009,+469.069,+207.956,-113.015,+6.58801,-15.3848
2019-04-21 07:03:00 GMT,+4091.36,+2746.94,+2454.82,+57.0865,+469.069,+208.074,-113.039,+6.54622,-15.3541
2019-04-21 07:04:00 GMT,+4091.36,+2716.81,+2454.82,+87.2206,+469.069,+208.181,-113.06,+6.50818,-15.3262
2019-04-21 07:05:00 GMT,+4205.27,+2777.88,+2523.17,+117.291,+469.069,+207.947,-112.727,+6.69371,-15.7623
2019-04-21 07:06:00 GMT,+4205.27,+2751.78,+2523.17,+143.371,+469.069,+208.047,-112.746,+6.66071,-15.7375
2019-04-21 07:07:00 GMT,+4205.27,+2724.2,+2523.17,+170.965,+469.069,+208.145,-112.765,+6.62583,-15.7118
2019-04-21 07:08:00 GMT,+4205.27,+2687.4,+2523.17,+207.77,+469.069,+208.276,-112.791,+6.57935,-15.6775
2019-04-21 07:09:00 GMT,+4205.27,+2654.15,+2523.17,+241.018,+469.069,+208.395,-112.815,+6.53739,-15.6467
2019-04-21 07:10:00 GMT,+4434.81,+2808.08,+2660.92,+270.788,+469.069,+207.791,-111.918,+6.96856,-16.559
2019-04-21 07:11:00 GMT,+4434.81,+2778.35,+2660.89,+300.442,+469.069,+207.906,-111.94,+6.9308,-16.5302
2019-04-21 07:12:00 GMT,+4434.81,+2749.13,+2660.89,+329.663,+469.069,+208.018,-111.962,+6.89372,-16.502
2019-04-21 07:13:00 GMT,+4434.81,+2721.18,+2660.89,+357.616,+469.069,+208.124,-111.982,+6.85827,-16.4752
2019-04-21 07:14:00 GMT,+4434.81,+2693.1,+2660.89,+385.701,+469.069,+208.231,-112.002,+6.82267,-16.4482
2019-04-21 07:15:00 GMT,+4803.58,+2964.01,+2882.15,+409.787,+469.069,+207.474,-110.922,+7.53074,-17.9178
2019-04-21 07:16:00 GMT,+4803.58,+2941.2,+2882.15,+432.604,+469.069,+207.569,-110.94,+7.50152,-17.8946
2019-04-21 07:17:00 GMT,+4803.58,+2915.02,+2882.16,+458.798,+469.069,+207.67,-110.959,+7.46802,-17.8687
2019-04-21 07:18:00 GMT,+4803.58,+2892.18,+2882.16,+481.634,+469.069,+207.757,-110.976,+7.43882,-17.8462
2019-04-21 07:19:00 GMT,+4803.58,+2867.84,+2882.16,+505.984,+469.069,+207.85,-110.994,+7.4077,-17.8223
2019-04-21 07:20:00 GMT,+5109.22,+2998.61,+3065.53,+533.953,+554.818,+207.482,-110.209,+7.87954,-18.9603
2019-04-21 07:21:00 GMT,+5109.22,+2971.88,+3065.54,+560.702,+554.818,+207.587,-110.229,+7.84519,-18.9332
2019-04-21 07:22:00 GMT,+5109.22,+2948.2,+3065.55,+584.4,+554.818,+207.673,-110.246,+7.81474,-18.9099
2019-04-21 07:23:00 GMT,+5109.22,+2928.07,+3065.55,+604.523,+554.818,+207.745,-110.26,+7.78888,-18.8902
2019-04-21 07:24:00 GMT,+5109.22,+2902.88,+3065.55,+629.72,+554.818,+207.835,-110.279,+7.75652,-18.8655
2019-04-21 07:25:00 GMT,+5344.79,+2992.6,+3206.85,+660.037,+623.136,+207.647,-109.537,+8.12425,-19.7296
2019-04-21 07:26:00 GMT,+5344.79,+2964.89,+3206.89,+687.831,+623.136,+207.757,-109.558,+8.08849,-19.7011
2019-04-21 07:27:00 GMT,+5344.79,+2942.61,+3206.89,+710.127,+623.136,+207.837,-109.574,+8.05975,-19.679
2019-04-21 07:28:00 GMT,+5344.79,+2921.46,+3206.9,+731.285,+623.136,+207.913,-109.59,+8.03247,-19.658
2019-04-21 07:29:00 GMT,+5344.79,+2896.29,+3206.9,+756.458,+623.136,+208.003,-109.608,+8.00004,-19.6331
2019-04-21 07:30:00 GMT,+5603.79,+2993.18,+3362.28,+539.916,+949.943,+207.462,-108.933,+8.39177,-20.613
2019-04-21 07:31:00 GMT,+5603.79,+2971.78,+3362.29,+561.342,+949.943,+207.539,-108.949,+8.36403,-20.5915
2019-04-21 07:32:00 GMT,+5603.79,+2946.13,+3362.29,+587,+949.943,+207.631,-108.968,+8.33079,-20.5656
2019-04-21 07:33:00 GMT,+5603.79,+2927.99,+3362.29,+605.13,+949.943,+207.697,-108.982,+8.3073,-20.5474
2019-04-21 07:34:00 GMT,+5603.79,+2906.29,+3362.29,+626.835,+949.943,+207.775,-108.998,+8.27922,-20.5256
2019-04-21 07:35:00 GMT,+5839.2,+2999.94,+3503.52,+646.63,+1024.77,+207.68,-108.472,+8.64173,-21.3835
2019-04-21 07:36:00 GMT,+5839.2,+2987.45,+3503.48,+659.006,+1024.77,+207.733,-108.482,+8.6255,-21.3699
2019-04-21 07:37:00 GMT,+5839.2,+2972.33,+3503.53,+674.267,+1024.77,+207.795,-108.494,+8.60588,-21.3538
2019-04-21 07:38:00 GMT,+5839.2,+2959.52,+3503.53,+687.087,+1024.77,+207.842,-108.504,+8.58925,-21.3407
2019-04-21 07:39:00 GMT,+5839.2,+2938.44,+3503.54,+708.189,+1024.77,+207.918,-108.519,+8.56188,-21.3193
2019-04-21 07:40:00 GMT,+5937.73,+2999.89,+3562.63,+722.659,+1027.61,+208.023,-108.388,+8.73539,-21.6776
2019-04-21 07:41:00 GMT,+5937.73,+2979.13,+3562.64,+743.453,+1027.61,+208.108,-108.404,+8.70844,-21.6555
2019-04-21 07:42:00 GMT,+5937.73,+2962.69,+3562.65,+759.915,+1027.61,+208.167,-108.416,+8.68709,-21.6387
2019-04-21 07:43:00 GMT,+5937.73,+2949.74,+3562.65,+772.854,+1027.61,+208.214,-108.426,+8.6703,-21.6255
2019-04-21 07:44:00 GMT,+5937.73,+2922.58,+3562.66,+800.047,+1027.61,+208.311,-108.446,+8.63507,-21.5979
2019-04-21 07:45:00 GMT,+5926.01,+2886.2,+3555.61,+827.006,+1027.61,+208.844,-108.852,+8.545,-21.4789
2019-04-21 07:46:00 GMT,+5926.01,+2866.31,+3555.63,+846.935,+1027.61,+208.915,-108.867,+8.51933,-21.4589
2019-04-21 07:47:00 GMT,+5926.01,+2846.76,+3555.63,+866.491,+1027.61,+208.981,-108.88,+8.49416,-21.4395
2019-04-21 07:48:00 GMT,+5926.01,+2826.81,+3555.64,+886.464,+1027.61,+209.044,-108.893,+8.46851,-21.4202
2019-04-21 07:49:00 GMT,+5926.01,+2809.58,+3555.64,+903.714,+1027.61,+209.091,-108.903,+8.44643,-21.4044
2019-04-21 07:50:00 GMT,+6104.41,+2941.12,+3662.67,+914.877,+1027.61,+208.844,-108.489,+8.79867,-22.1084
2019-04-21 07:51:00 GMT,+6104.41,+2927.09,+3662.66,+928.878,+1027.61,+208.89,-108.497,+8.78065,-22.0946
2019-04-21 07:52:00 GMT,+6104.41,+2914.24,+3662.68,+941.768,+1027.61,+208.919,-108.503,+8.76424,-22.0832
2019-04-21 07:53:00 GMT,+6104.41,+2898.01,+3662.7,+958.059,+1027.61,+208.948,-108.509,+8.74351,-22.0697
2019-04-21 07:54:00 GMT,+6104.41,+2877.81,+3662.72,+978.302,+1027.61,+208.982,-108.516,+8.71773,-22.0531
2019-04-21 07:55:00 GMT,+6077.19,+2849.62,+3646.36,+984.638,+1027.61,+209.029,-108.628,+8.64889,-21.9387
2019-04-21 07:56:00 GMT,+6077.19,+2836.38,+3646.33,+997.815,+1027.61,+209.072,-108.637,+8.63189,-21.9257
2019-04-21 07:57:00 GMT,+6077.19,+2828.78,+3646.34,+1005.43,+1027.61,+209.085,-108.64,+8.6222,-21.9194
2019-04-21 07:58:00 GMT,+6077.19,+2808.01,+3646.4,+1026.35,+1027.61,+209.118,-108.647,+8.59575,-21.9026
2019-04-21 07:59:00 GMT,+6077.19,+2796.06,+3646.36,+1038.21,+1027.61,+209.139,-108.651,+8.58051,-21.8927
2019-04-21 08:00:00 GMT,+5918.99,+2652.3,+3551.41,+1055.32,+1027.61,+209.408,-109.116,+8.22626,-21.2457
2019-04-21 08:01:00 GMT,+5918.99,+2639.59,+3551.45,+1068.13,+1027.61,+209.429,-109.121,+8.21013,-21.2354
2019-04-21 08:02:00 GMT,+5918.99,+2624.28,+3551.46,+1083.47,+1027.61,+209.453,-109.126,+8.19072,-21.223
2019-04-21 08:03:00 GMT,+5918.99,+2616.15,+3551.43,+1091.52,+1027.61,+209.467,-109.129,+8.18039,-21.2163
2019-04-21 08:04:00 GMT,+5918.99,+2611.39,+3551.42,+1096.25,+1027.61,+209.475,-109.131,+8.17435,-21.2124
2019-04-21 08:05:00 GMT,+5561.75,+2308.34,+3337.07,+1113.5,+1027.61,+210.064,-110.172,+7.41297,-19.7737
2019-04-21 08:06:00 GMT,+5561.75,+2301.37,+3337.08,+1120.5,+1027.61,+210.076,-110.175,+7.4042,-19.7682
2019-04-21 08:07:00 GMT,+5561.75,+2292.12,+3337.09,+1129.77,+1027.61,+210.091,-110.178,+7.39257,-19.7608
2019-04-21 08:08:00 GMT,+5561.75,+2287.6,+3337.07,+1134.23,+1027.61,+210.099,-110.18,+7.38689,-19.7571
2019-04-21 08:09:00 GMT,+5561.75,+2288.23,+3337.05,+1133.56,+1027.61,+210.096,-110.179,+7.38768,-19.7577
2019-04-21 08:10:00 GMT,+4971.03,+2831.54,+2982.62,+1145.29,-0,+209.296,-111.512,+7.46507,-18.2281
2019-04-21 08:11:00 GMT,+4971.03,+2822.68,+2982.66,+1154.24,-0,+209.313,-111.516,+7.45392,-18.2209
2019-04-21 08:12:00 GMT,+4971.03,+2822.29,+2982.62,+1154.54,-0,+209.314,-111.516,+7.45342,-18.2204
2019-04-21 08:13:00 GMT,+4971.03,+2819.78,+2982.63,+1157.08,-0,+209.318,-111.517,+7.45027,-18.2185
2019-04-21 08:14:00 GMT,+4971.03,+2814.35,+2982.64,+1162.55,-0,+209.327,-111.519,+7.44345,-18.2142
2019-04-21 08:15:00 GMT,+4321.98,+2289.85,+2593.18,+1167.67,-0,+210.261,-113.299,+6.15896,-15.6519
2019-04-21 08:16:00 GMT,+4321.98,+2289.14,+2593.18,+1168.43,-0,+210.264,-113.299,+6.15809,-15.6512
2019-04-21 08:17:00 GMT,+4321.98,+2289.46,+2593.19,+1168.12,-0,+210.262,-113.299,+6.1585,-15.6516
2019-04-21 08:18:00 GMT,+4321.98,+2281.66,+2593.2,+1175.95,-0,+210.288,-113.304,+6.14879,-15.6446
2019-04-21 08:19:00 GMT,+4321.98,+2281.73,+2593.19,+1175.85,-0,+210.288,-113.304,+6.14888,-15.6447
2019-04-21 08:20:00 GMT,+3777.53,+1847.29,+2266.54,+1174.75,-0,+211.172,-115.038,+5.0969,-13.5097
2019-04-21 08:21:00 GMT,+3777.53,+1827.72,+2266.57,+1194.44,-0,+211.227,-115.048,+5.07294,-13.4934
2019-04-21 08:22:00 GMT,+3777.53,+1814.86,+2266.58,+1207.32,-0,+211.247,-115.052,+5.05721,-13.4836
2019-04-21 08:23:00 GMT,+3777.53,+1823.03,+2266.58,+1199.15,-0,+211.214,-115.046,+5.0672,-13.4911
2019-04-21 08:24:00 GMT,+3777.53,+1826.57,+2266.54,+1195.53,-0,+211.199,-115.044,+5.07154,-13.4943
2019-04-21 08:25:00 GMT,+3329.09,+1515.96,+1997.52,+1188.92,-41.4739,+211.834,-116.418,+4.28938,-11.7868
2019-04-21 08:26:00 GMT,+3329.09,+1527.21,+1997.53,+1177.74,-41.4739,+211.788,-116.411,+4.30302,-11.7967
2019-04-21 08:27:00 GMT,+3329.09,+1511.05,+1997.34,+1193.4,-41.4739,+211.854,-116.422,+4.2835,-11.7822
2019-04-21 08:28:00 GMT,+3329.09,+1500.8,+1997.54,+1215.93,-53.2194,+211.896,-116.429,+4.27103,-11.7735
2019-04-21 08:29:00 GMT,+3329.09,+1503.42,+1997.47,+1213.12,-53.2194,+211.885,-116.427,+4.27421,-11.7757
2019-04-21 08:30:00 GMT,+3035.8,+1516.33,+1821.56,+1201.95,-289.478,+211.896,-117.256,+4.03416,-10.8286
2019-04-21 08:31:00 GMT,+3035.8,+1514.95,+1821.47,+1203.15,-289.478,+211.901,-117.257,+4.03253,-10.8273
2019-04-21 08:32:00 GMT,+3035.8,+1517.75,+1821.5,+1200.42,-289.478,+211.89,-117.255,+4.0359,-10.8298
2019-04-21 08:33:00 GMT,+3035.8,+1507.31,+1821.41,+1210.62,-289.478,+211.933,-117.262,+4.02333,-10.8206
2019-04-21 08:34:00 GMT,+3035.8,+1518.76,+1821.56,+1199.57,-289.478,+211.886,-117.254,+4.0371,-10.8307
2019-04-21 08:35:00 GMT,+2929.04,+1509.65,+1757.48,+1191.13,-357.424,+211.975,-117.616,+3.93256,-10.4728
2019-04-21 08:36:00 GMT,+2929.04,+1515.19,+1757.46,+1185.57,-357.424,+211.953,-117.612,+3.93925,-10.4775
2019-04-21 08:37:00 GMT,+2929.04,+1514.39,+1757.42,+1186.25,-357.424,+211.956,-117.613,+3.9383,-10.4768
2019-04-21 08:38:00 GMT,+2929.04,+1521.8,+1757.48,+1178.99,-357.424,+211.926,-117.608,+3.94721,-10.4832
2019-04-21 08:39:00 GMT,+2929.04,+1506.53,+1757.32,+1193.85,-357.424,+211.988,-117.619,+3.92886,-10.4699
2019-04-21 08:40:00 GMT,+3054.36,+1599.22,+1832.52,+1201.46,-357.424,+211.705,-117.207,+4.14858,-10.9531
2019-04-21 08:41:00 GMT,+3054.36,+1610,+1832.69,+1191.11,-357.424,+211.661,-117.199,+4.16157,-10.9627
2019-04-21 08:42:00 GMT,+3054.36,+1597.32,+1832.53,+1203.35,-357.424,+211.713,-117.208,+4.1463,-10.9515
2019-04-21 08:43:00 GMT,+3054.36,+1607.65,+1832.68,+1193.45,-357.424,+211.671,-117.201,+4.15873,-10.9606
2019-04-21 08:44:00 GMT,+3054.36,+1625.66,+1832.74,+1175.58,-357.424,+211.597,-117.189,+4.18048,-10.9763
2019-04-21 08:45:00 GMT,+3049.1,+1631.58,+1829.51,+1165.25,-357.424,+211.56,-117.207,+4.1827,-10.9648
2019-04-21 08:46:00 GMT,+3049.1,+1614.85,+1829.35,+1181.55,-357.424,+211.628,-117.219,+4.16252,-10.9501
2019-04-21 08:47:00 GMT,+3049.1,+1617.12,+1829.48,+1179.63,-357.424,+211.619,-117.217,+4.16523,-10.9522
2019-04-21 08:48:00 GMT,+3049.1,+1638.23,+1829.61,+1158.86,-357.424,+211.533,-117.202,+4.19072,-10.9707
2019-04-21 08:49:00 GMT,+3049.1,+1659.35,+1829.5,+1137.49,-357.424,+211.473,-117.195,+4.21618,-10.9876
2019-04-21 08:50:00 GMT,+3100.36,+1515.42,+1860.3,+1117.4,-152.29,+211.491,-117.062,+4.08641,-11.0577
2019-04-21 08:51:00 GMT,+3100.36,+1513.42,+1860.22,+1119.17,-152.29,+211.499,-117.063,+4.08402,-11.0559
2019-04-21 08:52:00 GMT,+3100.36,+1522.54,+1860.3,+1110.31,-152.29,+211.527,-117.07,+4.09484,-11.0607
2019-04-21 08:53:00 GMT,+3100.36,+1534.11,+1860.53,+1099.31,-152.29,+211.508,-117.066,+4.10876,-11.0696
2019-04-21 08:54:00 GMT,+3100.36,+1529.42,+1860.22,+1103.16,-152.29,+211.527,-117.07,+4.10318,-11.0652
2019-04-21 08:55:00 GMT,+3078.62,+1507.89,+1847.18,+1107.32,-152.29,+211.537,-117.039,+4.06293,-10.9801
2019-04-21 08:56:00 GMT,+3078.62,+1529.22,+1847.53,+1086.97,-152.29,+211.484,-117.03,+4.08857,-10.9974
2019-04-21 08:57:00 GMT,+3078.62,+1549.97,+1847.66,+1066.57,-152.29,+211.542,-117.039,+4.11349,-11.0086
2019-04-21 08:58:00 GMT,+3078.62,+1560.64,+1848.18,+1057.2,-152.29,+211.593,-117.045,+4.12619,-11.0138
2019-04-21 08:59:00 GMT,+3078.62,+1518.95,+1847.24,+1096.42,-152.29,+211.725,-117.07,+4.07612,-10.9783
2019-04-21 09:00:00 GMT,+3062.21,+1509.86,+1837.33,+1092.21,-152.29,+211.733,-117.083,+4.05267,-10.9186
2019-04-21 09:01:00 GMT,+3062.21,+1549.12,+1837.5,+1053.33,-152.29,+211.582,-117.057,+4.10009,-10.9524
2019-04-21 09:02:00 GMT,+3062.21,+1573.2,+1839.1,+1032.48,-152.29,+211.602,-117.043,+4.12907,-10.9695
2019-04-21 09:03:00 GMT,+3062.21,+1577.22,+1837.5,+1025.26,-152.29,+211.617,-117.05,+4.13456,-10.9695
2019-04-21 09:04:00 GMT,+3062.21,+1576.69,+1837.33,+1025.36,-152.29,+211.619,-117.051,+4.13399,-10.9688
2019-04-21 09:05:00 GMT,+3060.79,+1547.37,+1836.51,+1053.65,-152.29,+211.76,-117.072,+4.09757,-10.9378
2019-04-21 09:06:00 GMT,+3060.79,+1562.02,+1836.56,+1039.14,-152.29,+211.7,-117.062,+4.11525,-10.9506
2019-04-21 09:07:00 GMT,+3060.79,+1570.27,+1836.52,+1030.79,-152.29,+211.666,-117.056,+4.12524,-10.9577
2019-04-21 09:08:00 GMT,+3060.79,+1597.59,+1836.63,+1003.76,-152.29,+211.554,-117.038,+4.15826,-10.9816
2019-04-21 09:09:00 GMT,+3060.79,+1615.2,+1836.45,+985.646,-152.29,+211.501,-117.03,+4.17958,-10.9957
2019-04-21 09:10:00 GMT,+3094.81,+1684.45,+1856.81,+943.458,-152.29,+211.366,-116.98,+4.28951,-11.1591
2019-04-21 09:11:00 GMT,+3094.81,+1682.96,+1856.88,+945.159,-152.29,+211.372,-116.981,+4.28768,-11.1579
2019-04-21 09:12:00 GMT,+3094.81,+1698.42,+1857,+930.028,-152.29,+211.364,-116.981,+4.30624,-11.1687
2019-04-21 09:13:00 GMT,+3094.81,+1671.05,+1856.89,+957.11,-152.29,+211.471,-116.999,+4.27311,-11.1449
2019-04-21 09:14:00 GMT,+3094.81,+1557.59,+1857.11,+918.856,-0,+211.377,-116.985,+4.13607,-11.0741
2019-04-21 09:15:00 GMT,+3018.57,+1506.64,+1811.14,+908.221,-0,+211.55,-117.326,+4.00425,-10.7821
2019-04-21 09:16:00 GMT,+3018.57,+1503.66,+1811.15,+911.206,-0,+211.56,-117.328,+4.00066,-10.7796
2019-04-21 09:17:00 GMT,+3018.57,+1528.16,+1811.27,+887.036,-0,+211.459,-117.311,+4.0302,-10.801
2019-04-21 09:18:00 GMT,+3018.57,+1574.18,+1811.37,+841.235,-0,+211.56,-117.324,+4.0857,-10.8271
2019-04-21 09:19:00 GMT,+3018.57,+1586.41,+1811.36,+828.811,-0,+211.562,-117.318,+4.10071,-10.8351
2019-04-21 09:20:00 GMT,+2983.14,+1578.25,+1789.98,+808.351,-0,+211.665,-117.41,+4.06166,-10.7093
2019-04-21 09:21:00 GMT,+2983.14,+1511.19,+1791.78,+1145.75,-265.351,+211.895,-117.445,+3.97988,-10.6558
2019-04-21 09:22:00 GMT,+2983.14,+1527,+1794.73,+887.681,-16.4132,+211.829,-117.422,+3.99792,-10.6732
2019-04-21 09:23:00 GMT,+2983.14,+1541.71,+1790.02,+861.39,-16.4132,+211.767,-117.432,+4.01728,-10.68
2019-04-21 09:24:00 GMT,+2983.14,+1510.78,+1791.75,+1167.68,-286.898,+211.897,-117.446,+3.97941,-10.6554
2019-04-21 09:25:00 GMT,+3119.49,+1609.03,+1871.68,+1173.43,-286.898,+211.573,-116.982,+4.21782,-11.1786
2019-04-21 09:26:00 GMT,+3119.49,+1608.35,+1871.69,+1174.13,-286.898,+211.576,-116.982,+4.21701,-11.1781
2019-04-21 09:27:00 GMT,+3119.49,+1610.09,+1871.71,+1172.43,-286.898,+211.569,-116.981,+4.21911,-11.1796
2019-04-21 09:28:00 GMT,+3119.49,+1617.98,+1871.75,+1164.66,-286.898,+211.536,-116.975,+4.22864,-11.1865
2019-04-21 09:29:00 GMT,+3119.49,+1619.28,+1871.71,+1163.23,-286.898,+211.531,-116.974,+4.23024,-11.1876
2019-04-21 09:30:00 GMT,+3371.2,+1527.65,+2022.72,+1169.31,-0,+211.474,-116.307,+4.3375,-11.9504
2019-04-21 09:31:00 GMT,+3371.2,+1514.02,+2022.73,+1182.98,-0,+211.522,-116.315,+4.321,-11.9388
2019-04-21 09:32:00 GMT,+3371.2,+1518.99,+2022.75,+1178.05,-0,+211.502,-116.312,+4.32701,-11.9432
2019-04-21 09:33:00 GMT,+3371.2,+1519.16,+2022.72,+1177.8,-0,+211.501,-116.312,+4.32722,-11.9433
2019-04-21 09:34:00 GMT,+3371.2,+1505.6,+2022.73,+1191.39,-0,+211.551,-116.32,+4.3108,-11.9316
2019-04-21 09:35:00 GMT,+3686.24,+1758.31,+2211.74,+1190.47,-0,+211.241,-115.394,+4.89972,-13.1468
2019-04-21 09:36:00 GMT,+3686.24,+1757.44,+2211.74,+1191.53,-0,+211.245,-115.395,+4.8987,-13.146
2019-04-21 09:37:00 GMT,+3686.24,+1733.26,+2211.78,+1215.84,-0,+211.323,-115.408,+4.86922,-13.1254
2019-04-21 09:38:00 GMT,+3686.24,+1742.33,+2211.81,+1206.83,-0,+211.285,-115.401,+4.88027,-13.1337
2019-04-21 09:39:00 GMT,+3686.24,+1762.52,+2211.88,+1186.85,-0,+211.202,-115.387,+4.90489,-13.1521
2019-04-21 09:40:00 GMT,+4023.42,+2047.39,+2414.38,+1172.21,-0,+210.487,-114.232,+5.57153,-14.493
2019-04-21 09:41:00 GMT,+4023.42,+2032.12,+2414.06,+1186.64,-0,+210.544,-114.243,+5.55277,-14.4787
2019-04-21 09:42:00 GMT,+4023.42,+2031.62,+2414.05,+1187.13,-0,+210.546,-114.243,+5.55214,-14.4783
2019-04-21 09:43:00 GMT,+4023.42,+2051.69,+2414.19,+1167.42,-0,+210.463,-114.229,+5.57688,-14.4972
2019-04-21 09:44:00 GMT,+4023.42,+2065.33,+2414.17,+1153.74,-0,+210.591,-114.251,+5.59319,-14.4978
2019-04-21 09:45:00 GMT,+4387.44,+2331.82,+2632.48,+1178.2,-0,+209.88,-113.153,+6.26836,-15.9222
2019-04-21 09:46:00 GMT,+4387.44,+2308.15,+2632.48,+1201.86,-0,+209.97,-113.168,+6.2389,-15.9
2019-04-21 09:47:00 GMT,+4387.44,+2310.55,+2632.48,+1199.45,-0,+209.96,-113.166,+6.2419,-15.9023
2019-04-21 09:48:00 GMT,+4387.44,+2329.22,+2632.59,+1181.08,-0,+209.882,-113.152,+6.26515,-15.9205
2019-04-21 09:49:00 GMT,+4387.44,+2337.99,+2632.53,+1172.13,-0,+209.845,-113.146,+6.27608,-15.9289
2019-04-21 09:50:00 GMT,+4745.99,+2621.7,+2847.6,+1175.11,-0,+209.446,-112.183,+6.97453,-17.3316
2019-04-21 09:51:00 GMT,+4745.99,+2618.94,+2847.6,+1177.87,-0,+209.454,-112.185,+6.97108,-17.329
2019-04-21 09:52:00 GMT,+4745.99,+2605.43,+2847.63,+1191.47,-0,+209.49,-112.191,+6.95418,-17.3173
2019-04-21 09:53:00 GMT,+4745.99,+2610.81,+2847.63,+1186.08,-0,+209.468,-112.187,+6.96095,-17.3227
2019-04-21 09:54:00 GMT,+4745.99,+2650.52,+2847.68,+1146.51,-0,+209.316,-112.16,+7.01088,-17.3611
2019-04-21 09:55:00 GMT,+5001.84,+2872.31,+3001.19,+1129.27,-0,+208.911,-111.451,+7.54192,-18.3891
2019-04-21 09:56:00 GMT,+5001.84,+2875.72,+3001.13,+1125.82,-0,+208.896,-111.449,+7.54628,-18.3925
2019-04-21 09:57:00 GMT,+5001.84,+2862.77,+3001.02,+1138.47,-0,+208.951,-111.459,+7.52984,-18.3792
2019-04-21 09:58:00 GMT,+5001.84,+2874.55,+3001.18,+1127.14,-0,+208.901,-111.45,+7.5448,-18.3914
2019-04-21 09:59:00 GMT,+5001.84,+2892.38,+3001.22,+1109.41,-0,+208.826,-111.436,+7.56745,-18.4097
2019-04-21 10:00:00 GMT,+5103.3,+2979.78,+3061.98,+1102.86,-0,+208.739,-111.24,+7.77274,-18.8111
2019-04-21 10:01:00 GMT,+5103.3,+3002.05,+3062.73,+1082.62,+0.130102,+208.822,-111.252,+7.79982,-18.8196
2019-04-21 10:02:00 GMT,+5103.3,+2975.85,+3062.01,+1106.76,+0.130102,+208.914,-111.272,+7.76657,-18.7933
2019-04-21 10:03:00 GMT,+5103.3,+2956.6,+3062.02,+1126.03,+0.130102,+208.968,-111.281,+7.74227,-18.7759
2019-04-21 10:04:00 GMT,+5103.3,+2973.51,+3062.09,+1109.3,+0.130102,+208.897,-111.268,+7.76378,-18.7933
2019-04-21 10:05:00 GMT,+5022.33,+2923.82,+3013.45,+1094.07,+0.130102,+209.111,-111.645,+7.60765,-18.4724
2019-04-21 10:06:00 GMT,+5022.33,+2921.63,+3013.39,+1096.07,+0.130102,+209.12,-111.647,+7.60488,-18.47
2019-04-21 10:07:00 GMT,+5022.33,+2915.51,+3013.36,+1102.12,+0.130102,+209.146,-111.651,+7.59712,-18.4638
2019-04-21 10:08:00 GMT,+5022.33,+2910.91,+3013.41,+1106.85,+0.130102,+209.16,-111.654,+7.59132,-18.4595
2019-04-21 10:09:00 GMT,+5022.33,+2925.89,+3013.49,+1092.11,+0.130102,+209.098,-111.642,+7.61031,-18.4749
2019-04-21 10:10:00 GMT,+4946.4,+2895.51,+2967.99,+1061.9,+0.130102,+209.108,-111.808,+7.49879,-18.2027
2019-04-21 10:11:00 GMT,+4946.4,+2913.51,+2967.95,+1043.79,+0.130102,+209.032,-111.795,+7.5216,-18.2209
2019-04-21 10:12:00 GMT,+4946.4,+2936.31,+2967.98,+1021.06,+0.130102,+208.936,-111.777,+7.55051,-18.2442
2019-04-21 10:13:00 GMT,+4946.4,+2936.32,+2967.85,+1020.68,+0.130102,+208.936,-111.778,+7.55052,-18.244
2019-04-21 10:14:00 GMT,+4946.4,+2907.66,+2967.67,+1048.85,+0.130102,+209.056,-111.8,+7.5142,-18.2146
2019-04-21 10:15:00 GMT,+4904.81,+2909.87,+2943.05,+1014.31,+0.130102,+208.963,-111.8,+7.48322,-18.0872
2019-04-21 10:16:00 GMT,+4904.81,+2896.12,+2942.81,+1027.37,+0.130102,+209.02,-111.811,+7.4658,-18.073
2019-04-21 10:17:00 GMT,+4904.81,+2874.85,+2942.89,+1048.88,+0.130102,+209.108,-111.826,+7.43887,-18.0517
2019-04-21 10:18:00 GMT,+4904.81,+2863.52,+2942.9,+1060.23,+0.130102,+209.148,-111.834,+7.42457,-18.0408
2019-04-21 10:19:00 GMT,+4904.81,+2891.62,+2943.05,+1032.57,+0.130102,+209.031,-111.812,+7.46014,-18.0695
2019-04-21 10:20:00 GMT,+4838.02,+2838.26,+2902.81,+1032.03,+0.130102,+209.182,-111.981,+7.32883,-17.8003
2019-04-21 10:21:00 GMT,+4838.02,+2796.97,+2902.86,+1073.46,+0.130102,+209.324,-112.006,+7.27685,-17.7613
2019-04-21 10:22:00 GMT,+4838.02,+2789.37,+2902.83,+1080.96,+0.130102,+209.346,-112.01,+7.2673,-17.7544
